OrderDate;Country;LineTotal;ProductName;ProductNumber;Class;Size
2011-10-31;FR;23663.9304;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-31;FR;8587.848;Road-150 Red;BK-R93R-44;H;44
2011-10-31;FR;2039.994;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-31;FR;10199.97;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-31;FR;1445.1898;HL Mountain Frame - Silver;FR-M94S-46;H;46
2011-10-31;FR;4293.924;Road-150 Red;BK-R93R-48;H;48
2011-10-31;FR;2146.962;Road-150 Red;BK-R93R-48;H;48
2011-10-31;FR;818.7;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-10-31;FR;4079.988;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-31;FR;838.9178;Road-650 Red;BK-R50R-48;L;48
2011-10-31;FR;14279.958;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-31;FR;4079.988;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-31;FR;551.8146;LL Road Frame - Red;FR-R38R-48;L;48
2011-10-31;FR;419.4589;Road-650 Black;BK-R50B-48;L;48
2011-10-31;FR;818.7;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-10-31;FR;4079.988;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-31;FR;10199.97;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-31;FR;4293.924;Road-150 Red;BK-R93R-48;H;48
2011-10-31;FR;4049.988;Mountain-100 Black;BK-M82B-48;H;48
2011-10-31;FR;809.76;HL Mountain Frame - Black;FR-M94B-48;H;48
2011-10-31;FR;356.898;ML Road Frame - Red;FR-R72R-48;M;48
2011-10-31;FR;874.794;Road-450 Red;BK-R68R-48;M;48
2011-10-31;FR;419.4589;Road-650 Red;BK-R50R-48;L;48
2011-10-31;FR;1258.3767;Road-650 Black;BK-R50B-48;L;48
2011-10-31;FR;419.4589;Road-650 Red;BK-R50R-48;L;48
2011-10-31;FR;367.8764;LL Road Frame - Red;FR-R38R-48;L;48
2011-10-31;FR;1258.3767;Road-650 Red;BK-R50R-48;L;48
2011-10-31;FR;838.9178;Road-650 Red;BK-R50R-48;L;48
2011-10-31;FR;838.9178;Road-650 Red;BK-R50R-52;L;52
2011-10-31;FR;367.8764;LL Road Frame - Red;FR-R38R-52;L;52
2011-10-31;FR;1258.3767;Road-650 Red;BK-R50R-52;L;52
2011-10-31;FR;357.1616;LL Road Frame - Black;FR-R38B-52;L;52
2011-10-31;FR;2146.962;Road-150 Red;BK-R93R-52;H;52
2011-10-31;FR;357.1616;LL Road Frame - Black;FR-R38B-52;L;52
2011-10-31;FR;1258.3767;Road-650 Black;BK-R50B-52;L;52
2011-10-31;FR;535.7424;LL Road Frame - Black;FR-R38B-52;L;52
2011-10-31;FR;838.9178;Road-650 Black;BK-R50B-52;L;52
2011-10-31;FR;2624.382;Road-450 Red;BK-R68R-52;M;52
2011-10-31;FR;419.4589;Road-650 Red;BK-R50R-52;L;52
2011-10-31;FR;713.796;ML Road Frame - Red;FR-R72R-52;M;52
2011-10-31;FR;1258.3767;Road-650 Black;BK-R50B-52;L;52
2011-10-31;FR;2146.962;Road-150 Red;BK-R93R-52;H;52
2011-10-31;FR;1258.3767;Road-650 Black;BK-R50B-58;L;58
2011-10-31;FR;419.4589;Road-650 Red;BK-R50R-58;L;58
2011-10-31;FR;838.9178;Road-650 Black;BK-R50B-58;L;58
2011-10-31;FR;4373.97;Road-450 Red;BK-R68R-58;M;58
2011-10-31;FR;4373.97;Road-450 Red;BK-R68R-58;M;58
2011-10-31;FR;838.9178;Road-650 Red;BK-R50R-58;L;58
2011-10-31;FR;838.9178;Road-650 Black;BK-R50B-58;L;58
2011-10-31;FR;419.4589;Road-650 Black;BK-R50B-58;L;58
2011-10-31;FR;1258.3767;Road-650 Red;BK-R50R-58;L;58
2011-10-31;FR;1749.588;Road-450 Red;BK-R68R-58;M;58
2011-10-31;FR;419.4589;Road-650 Black;BK-R50B-60;L;60
2011-10-31;FR;1258.3767;Road-650 Red;BK-R50R-60;L;60
2011-10-31;FR;1749.588;Road-450 Red;BK-R68R-60;M;60
2011-10-31;FR;1258.3767;Road-650 Black;BK-R50B-60;L;60
2011-10-31;FR;419.4589;Road-650 Red;BK-R50R-60;L;60
2011-10-31;FR;1677.8356;Road-650 Black;BK-R50B-60;L;60
2011-10-31;FR;183.9382;LL Road Frame - Red;FR-R38R-62;L;62
2011-10-31;FR;838.9178;Road-650 Red;BK-R50R-62;L;62
2011-10-31;FR;838.9178;Road-650 Red;BK-R50R-62;L;62
2011-10-31;FR;4293.924;Road-150 Red;BK-R93R-62;H;62
2011-10-31;FR;2146.962;Road-150 Red;BK-R93R-62;H;62
2011-10-31;FR;735.7528;LL Road Frame - Red;FR-R38R-62;L;62
2011-10-31;FR;419.4589;Road-650 Red;BK-R50R-62;L;62
2011-10-31;FR;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-10-31;FR;419.4589;Road-650 Red;BK-R50R-62;L;62
2011-10-31;FR;838.9178;Road-650 Red;BK-R50R-62;L;62
2011-10-31;FR;173.0424;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;FR;28.8404;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;FR;57.6808;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;FR;28.8404;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;FR;230.7232;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;FR;57.6808;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;FR;86.5212;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-10-31;FR;115.3616;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-10-31;FR;28.8404;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-10-31;FR;17.1;Mountain Bike Socks;SO-B909-M;L;M
2011-10-31;FR;34.2;Mountain Bike Socks;SO-B909-M;L;M
2011-10-31;FR;17.1;Mountain Bike Socks;SO-B909-M;L;M
2011-10-31;FR;57.6808;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-10-31;FR;86.5212;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-10-31;FR;57.6808;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-10-31;FR;17.1;Mountain Bike Socks;SO-B909-M;L;M
2011-10-31;FR;28.8404;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-10-31;FR;10.373;AWC Logo Cap;CA-1098;L;
2011-10-31;FR;10.373;AWC Logo Cap;CA-1098;L;
2011-10-31;FR;5.1865;AWC Logo Cap;CA-1098;L;
2011-10-31;FR;5.1865;AWC Logo Cap;CA-1098;L;
2011-10-31;FR;15.5595;AWC Logo Cap;CA-1098;L;
2011-10-31;FR;10.373;AWC Logo Cap;CA-1098;L;
2011-10-31;GB;121.119;Sport-100 Helmet;HL-U509;L;-
2011-10-31;GB;60.5595;Sport-100 Helmet;HL-U509-B;L;-
2011-10-31;GB;20.1865;Sport-100 Helmet;HL-U509;L;-
2011-10-31;GB;60.5595;Sport-100 Helmet;HL-U509-R;L;-
2011-10-31;GB;20.1865;Sport-100 Helmet;HL-U509-B;L;-
2011-10-31;GB;20.1865;Sport-100 Helmet;HL-U509;L;-
2011-10-31;GB;80.746;Sport-100 Helmet;HL-U509-B;L;-
2011-10-31;GB;80.746;Sport-100 Helmet;HL-U509-B;L;-
2011-10-31;GB;2024.994;Mountain-100 Black;BK-M82B-38;H;38
2011-10-31;GB;18224.946;Mountain-100 Black;BK-M82B-38;H;38
2011-10-31;GB;2890.3796;HL Mountain Frame - Silver;FR-M94S-38;H;38
2011-10-31;GB;4079.988;Mountain-100 Silver;BK-M82S-38;H;38
2011-10-31;GB;722.5949;HL Mountain Frame - Silver;FR-M94S-38;H;38
2011-10-31;GB;4079.988;Mountain-100 Silver;BK-M82S-38;H;38
2011-10-31;GB;1429.4086;HL Mountain Frame - Black;FR-M94B-42;H;42
2011-10-31;GB;10199.97;Mountain-100 Silver;BK-M82S-42;H;42
2011-10-31;GB;12149.964;Mountain-100 Black;BK-M82B-42;H;42
2011-10-31;GB;4049.988;Mountain-100 Black;BK-M82B-42;H;42
2011-10-31;GB;2858.8172;HL Mountain Frame - Black;FR-M94B-42;H;42
2011-10-31;GB;357.1616;LL Road Frame - Black;FR-R38B-44;L;44
2011-10-31;GB;874.794;Road-450 Red;BK-R68R-44;M;44
2011-10-31;GB;1749.588;Road-450 Red;BK-R68R-44;M;44
2011-10-31;GB;5248.764;Road-450 Red;BK-R68R-44;M;44
2011-10-31;GB;4194.589;Road-650 Red;BK-R50R-44;L;44
2011-10-31;GB;419.4589;Road-650 Black;BK-R50B-44;L;44
2011-10-31;GB;367.8764;LL Road Frame - Red;FR-R38R-44;L;44
2011-10-31;GB;6074.982;Mountain-100 Black;BK-M82B-44;H;44
2011-10-31;GB;1258.3767;Road-650 Black;BK-R50B-44;L;44
2011-10-31;GB;2146.962;Road-150 Red;BK-R93R-44;H;44
2011-10-31;GB;2146.962;Road-150 Red;BK-R93R-44;H;44
2011-10-31;GB;6119.982;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-31;GB;2024.994;Mountain-100 Black;BK-M82B-44;H;44
2011-10-31;GB;10199.97;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-31;GB;12149.964;Mountain-100 Black;BK-M82B-44;H;44
2011-10-31;GB;12149.964;Mountain-100 Black;BK-M82B-44;H;44
2011-10-31;GB;1445.1898;HL Mountain Frame - Silver;FR-M94S-46;H;46
2011-10-31;GB;722.5949;HL Mountain Frame - Silver;FR-M94S-46;H;46
2011-10-31;GB;1445.1898;HL Mountain Frame - Silver;FR-M94S-46;H;46
2011-10-31;GB;722.5949;HL Mountain Frame - Silver;FR-M94S-46;H;46
2011-10-31;GB;367.8764;LL Road Frame - Red;FR-R38R-48;L;48
2011-10-31;GB;838.9178;Road-650 Red;BK-R50R-48;L;48
2011-10-31;GB;2429.28;HL Mountain Frame - Black;FR-M94B-48;H;48
2011-10-31;GB;6074.982;Mountain-100 Black;BK-M82B-48;H;48
2011-10-31;GB;4079.988;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-31;GB;6440.886;Road-150 Red;BK-R93R-48;H;48
2011-10-31;GB;2456.1;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-10-31;GB;2429.28;HL Mountain Frame - Black;FR-M94B-48;H;48
2011-10-31;GB;356.898;ML Road Frame - Red;FR-R72R-48;M;48
2011-10-31;GB;874.794;Road-450 Red;BK-R68R-48;M;48
2011-10-31;GB;3499.176;Road-450 Red;BK-R68R-48;M;48
2011-10-31;GB;3499.176;Road-450 Red;BK-R68R-48;M;48
2011-10-31;GB;1258.3767;Road-650 Red;BK-R50R-48;L;48
2011-10-31;GB;838.9178;Road-650 Red;BK-R50R-48;L;48
2011-10-31;GB;1258.3767;Road-650 Red;BK-R50R-52;L;52
2011-10-31;GB;1749.588;Road-450 Red;BK-R68R-52;M;52
2011-10-31;GB;2146.962;Road-150 Red;BK-R93R-52;H;52
2011-10-31;GB;838.9178;Road-650 Red;BK-R50R-52;L;52
2011-10-31;GB;1258.3767;Road-650 Black;BK-R50B-52;L;52
2011-10-31;GB;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-10-31;GB;838.9178;Road-650 Red;BK-R50R-52;L;52
2011-10-31;GB;419.4589;Road-650 Red;BK-R50R-52;L;52
2011-10-31;GB;419.4589;Road-650 Black;BK-R50B-52;L;52
2011-10-31;GB;419.4589;Road-650 Black;BK-R50B-52;L;52
2011-10-31;GB;1749.588;Road-450 Red;BK-R68R-52;M;52
2011-10-31;GB;874.794;Road-450 Red;BK-R68R-52;M;52
2011-10-31;GB;2624.382;Road-450 Red;BK-R68R-52;M;52
2011-10-31;GB;4373.97;Road-450 Red;BK-R68R-52;M;52
2011-10-31;GB;2516.7534;Road-650 Black;BK-R50B-52;L;52
2011-10-31;GB;6440.886;Road-150 Red;BK-R93R-56;H;56
2011-10-31;GB;419.4589;Road-650 Red;BK-R50R-58;L;58
2011-10-31;GB;178.5808;LL Road Frame - Black;FR-R38B-58;L;58
2011-10-31;GB;357.1616;LL Road Frame - Black;FR-R38B-58;L;58
2011-10-31;GB;4373.97;Road-450 Red;BK-R68R-58;M;58
2011-10-31;GB;874.794;Road-450 Red;BK-R68R-58;M;58
2011-10-31;GB;1749.588;Road-450 Red;BK-R68R-58;M;58
2011-10-31;GB;874.794;Road-450 Red;BK-R68R-58;M;58
2011-10-31;GB;1749.588;Road-450 Red;BK-R68R-58;M;58
2011-10-31;GB;3499.176;Road-450 Red;BK-R68R-58;M;58
2011-10-31;GB;419.4589;Road-650 Black;BK-R50B-58;L;58
2011-10-31;GB;419.4589;Road-650 Red;BK-R50R-60;L;60
2011-10-31;GB;1258.3767;Road-650 Black;BK-R50B-60;L;60
2011-10-31;GB;1258.3767;Road-650 Red;BK-R50R-60;L;60
2011-10-31;GB;735.7528;LL Road Frame - Red;FR-R38R-60;L;60
2011-10-31;GB;838.9178;Road-650 Red;BK-R50R-60;L;60
2011-10-31;GB;3499.176;Road-450 Red;BK-R68R-60;M;60
2011-10-31;GB;419.4589;Road-650 Red;BK-R50R-60;L;60
2011-10-31;GB;1258.3767;Road-650 Red;BK-R50R-60;L;60
2011-10-31;GB;419.4589;Road-650 Red;BK-R50R-60;L;60
2011-10-31;GB;1258.3767;Road-650 Red;BK-R50R-60;L;60
2011-10-31;GB;874.794;Road-450 Red;BK-R68R-60;M;60
2011-10-31;GB;1749.588;Road-450 Red;BK-R68R-60;M;60
2011-10-31;GB;838.9178;Road-650 Red;BK-R50R-60;L;60
2011-10-31;GB;551.8146;LL Road Frame - Red;FR-R38R-62;L;62
2011-10-31;GB;2097.2945;Road-650 Red;BK-R50R-62;L;62
2011-10-31;GB;367.8764;LL Road Frame - Red;FR-R38R-62;L;62
2011-10-31;GB;3775.1301;Road-650 Red;BK-R50R-62;L;62
2011-10-31;GB;10734.81;Road-150 Red;BK-R93R-62;H;62
2011-10-31;GB;758.0759;HL Road Frame - Red;FR-R92R-62;H;62
2011-10-31;GB;551.8146;LL Road Frame - Red;FR-R38R-62;L;62
2011-10-31;GB;28.8404;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;GB;144.202;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;GB;86.5212;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;GB;86.5212;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;GB;86.5212;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;GB;28.8404;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;GB;34.2;Mountain Bike Socks;SO-B909-M;L;M
2011-10-31;GB;17.1;Mountain Bike Socks;SO-B909-M;L;M
2011-10-31;GB;66.12;Mountain Bike Socks;SO-B909-M;L;M
2011-10-31;GB;11.4;Mountain Bike Socks;SO-B909-M;L;M
2011-10-31;GB;17.1;Mountain Bike Socks;SO-B909-M;L;M
2011-10-31;GB;57.6808;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-10-31;GB;28.8404;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-10-31;GB;115.3616;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-10-31;GB;86.5212;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-10-31;GB;86.5212;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-10-31;GB;15.5595;AWC Logo Cap;CA-1098;L;
2011-10-31;GB;41.492;AWC Logo Cap;CA-1098;L;
2011-10-31;GB;10.373;AWC Logo Cap;CA-1098;L;
2011-10-31;US;121.119;Sport-100 Helmet;HL-U509;L;-
2011-10-31;US;20.1865;Sport-100 Helmet;HL-U509-R;L;-
2011-10-31;US;60.5595;Sport-100 Helmet;HL-U509-R;L;-
2011-10-31;US;100.9325;Sport-100 Helmet;HL-U509-B;L;-
2011-10-31;US;100.9325;Sport-100 Helmet;HL-U509;L;-
2011-10-31;US;214.6496;Sport-100 Helmet;HL-U509-B;L;-
2011-10-31;US;141.3055;Sport-100 Helmet;HL-U509-B;L;-
2011-10-31;US;121.119;Sport-100 Helmet;HL-U509;L;-
2011-10-31;US;40.373;Sport-100 Helmet;HL-U509-B;L;-
2011-10-31;US;20.1865;Sport-100 Helmet;HL-U509;L;-
2011-10-31;US;20.1865;Sport-100 Helmet;HL-U509-B;L;-
2011-10-31;US;40.373;Sport-100 Helmet;HL-U509-R;L;-
2011-10-31;US;60.5595;Sport-100 Helmet;HL-U509-B;L;-
2011-10-31;US;20.1865;Sport-100 Helmet;HL-U509;L;-
2011-10-31;US;141.3055;Sport-100 Helmet;HL-U509-B;L;-
2011-10-31;US;40.373;Sport-100 Helmet;HL-U509-R;L;-
2011-10-31;US;6074.982;Mountain-100 Black;BK-M82B-38;H;38
2011-10-31;US;16199.952;Mountain-100 Black;BK-M82B-38;H;38
2011-10-31;US;2167.7847;HL Mountain Frame - Silver;FR-M94S-38;H;38
2011-10-31;US;8159.976;Mountain-100 Silver;BK-M82S-38;H;38
2011-10-31;US;4049.988;Mountain-100 Black;BK-M82B-38;H;38
2011-10-31;US;1429.4086;HL Mountain Frame - Black;FR-M94B-38;H;38
2011-10-31;US;714.7043;HL Mountain Frame - Black;FR-M94B-38;H;38
2011-10-31;US;16199.952;Mountain-100 Black;BK-M82B-38;H;38
2011-10-31;US;4049.988;Mountain-100 Black;BK-M82B-38;H;38
2011-10-31;US;2858.8172;HL Mountain Frame - Black;FR-M94B-38;H;38
2011-10-31;US;1445.1898;HL Mountain Frame - Silver;FR-M94S-38;H;38
2011-10-31;US;2039.994;Mountain-100 Silver;BK-M82S-38;H;38
2011-10-31;US;4049.988;Mountain-100 Black;BK-M82B-42;H;42
2011-10-31;US;714.7043;HL Mountain Frame - Black;FR-M94B-42;H;42
2011-10-31;US;4079.988;Mountain-100 Silver;BK-M82S-42;H;42
2011-10-31;US;4079.988;Mountain-100 Silver;BK-M82S-42;H;42
2011-10-31;US;6119.982;Mountain-100 Silver;BK-M82S-42;H;42
2011-10-31;US;2097.2945;Road-650 Red;BK-R50R-44;L;44
2011-10-31;US;419.4589;Road-650 Black;BK-R50B-44;L;44
2011-10-31;US;3355.6712;Road-650 Red;BK-R50R-44;L;44
2011-10-31;US;838.9178;Road-650 Black;BK-R50B-44;L;44
2011-10-31;US;735.7528;LL Road Frame - Red;FR-R38R-44;L;44
2011-10-31;US;2624.382;Road-450 Red;BK-R68R-44;M;44
2011-10-31;US;874.794;Road-450 Red;BK-R68R-44;M;44
2011-10-31;US;551.8146;LL Road Frame - Red;FR-R38R-44;L;44
2011-10-31;US;1258.3767;Road-650 Red;BK-R50R-44;L;44
2011-10-31;US;1258.3767;Road-650 Black;BK-R50B-44;L;44
2011-10-31;US;1677.8356;Road-650 Red;BK-R50R-44;L;44
2011-10-31;US;367.8764;LL Road Frame - Red;FR-R38R-44;L;44
2011-10-31;US;183.9382;LL Road Frame - Red;FR-R38R-44;L;44
2011-10-31;US;419.4589;Road-650 Black;BK-R50B-44;L;44
2011-10-31;US;1258.3767;Road-650 Red;BK-R50R-44;L;44
2011-10-31;US;551.8146;LL Road Frame - Red;FR-R38R-44;L;44
2011-10-31;US;2039.994;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-31;US;2146.962;Road-150 Red;BK-R93R-44;H;44
2011-10-31;US;10199.97;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-31;US;1445.1898;HL Mountain Frame - Silver;FR-M94S-46;H;46
2011-10-31;US;2429.28;HL Mountain Frame - Black;FR-M94B-48;H;48
2011-10-31;US;12149.964;Mountain-100 Black;BK-M82B-48;H;48
2011-10-31;US;4049.988;Mountain-100 Black;BK-M82B-48;H;48
2011-10-31;US;12239.964;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-31;US;1677.8356;Road-650 Red;BK-R50R-48;L;48
2011-10-31;US;2516.7534;Road-650 Red;BK-R50R-48;L;48
2011-10-31;US;6119.982;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-31;US;4079.988;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-31;US;2456.1;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-10-31;US;4049.988;Mountain-100 Black;BK-M82B-48;H;48
2011-10-31;US;1619.52;HL Mountain Frame - Black;FR-M94B-48;H;48
2011-10-31;US;8159.976;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-31;US;356.898;ML Road Frame - Red;FR-R72R-48;M;48
2011-10-31;US;356.898;ML Road Frame - Red;FR-R72R-48;M;48
2011-10-31;US;1427.592;ML Road Frame - Red;FR-R72R-48;M;48
2011-10-31;US;713.796;ML Road Frame - Red;FR-R72R-48;M;48
2011-10-31;US;419.4589;Road-650 Black;BK-R50B-48;L;48
2011-10-31;US;419.4589;Road-650 Black;BK-R50B-48;L;48
2011-10-31;US;838.9178;Road-650 Red;BK-R50R-48;L;48
2011-10-31;US;356.898;ML Road Frame - Red;FR-R72R-48;M;48
2011-10-31;US;838.9178;Road-650 Black;BK-R50B-52;L;52
2011-10-31;US;535.7424;LL Road Frame - Black;FR-R38B-52;L;52
2011-10-31;US;356.898;ML Road Frame - Red;FR-R72R-52;M;52
2011-10-31;US;3499.176;Road-450 Red;BK-R68R-52;M;52
2011-10-31;US;1749.588;Road-450 Red;BK-R68R-52;M;52
2011-10-31;US;356.898;ML Road Frame - Red;FR-R72R-52;M;52
2011-10-31;US;419.4589;Road-650 Black;BK-R50B-52;L;52
2011-10-31;US;8587.848;Road-150 Red;BK-R93R-52;H;52
2011-10-31;US;1258.3767;Road-650 Red;BK-R50R-52;L;52
2011-10-31;US;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-10-31;US;1258.3767;Road-650 Black;BK-R50B-52;L;52
2011-10-31;US;1258.3767;Road-650 Red;BK-R50R-52;L;52
2011-10-31;US;2146.962;Road-150 Red;BK-R93R-56;H;56
2011-10-31;US;4293.924;Road-150 Red;BK-R93R-56;H;56
2011-10-31;US;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-10-31;US;535.7424;LL Road Frame - Black;FR-R38B-58;L;58
2011-10-31;US;178.5808;LL Road Frame - Black;FR-R38B-58;L;58
2011-10-31;US;1258.3767;Road-650 Black;BK-R50B-58;L;58
2011-10-31;US;178.5808;LL Road Frame - Black;FR-R38B-58;L;58
2011-10-31;US;178.5808;LL Road Frame - Black;FR-R38B-58;L;58
2011-10-31;US;874.794;Road-450 Red;BK-R68R-58;M;58
2011-10-31;US;2624.382;Road-450 Red;BK-R68R-58;M;58
2011-10-31;US;419.4589;Road-650 Red;BK-R50R-60;L;60
2011-10-31;US;551.8146;LL Road Frame - Red;FR-R38R-60;L;60
2011-10-31;US;183.9382;LL Road Frame - Red;FR-R38R-60;L;60
2011-10-31;US;4194.589;Road-650 Red;BK-R50R-60;L;60
2011-10-31;US;183.9382;LL Road Frame - Red;FR-R38R-60;L;60
2011-10-31;US;367.8764;LL Road Frame - Red;FR-R38R-60;L;60
2011-10-31;US;735.7528;LL Road Frame - Red;FR-R38R-60;L;60
2011-10-31;US;838.9178;Road-650 Black;BK-R50B-60;L;60
2011-10-31;US;2516.7534;Road-650 Red;BK-R50R-60;L;60
2011-10-31;US;838.9178;Road-650 Red;BK-R50R-60;L;60
2011-10-31;US;183.9382;LL Road Frame - Red;FR-R38R-60;L;60
2011-10-31;US;4373.97;Road-450 Red;BK-R68R-60;M;60
2011-10-31;US;1258.3767;Road-650 Red;BK-R50R-62;L;62
2011-10-31;US;758.0759;HL Road Frame - Red;FR-R92R-62;H;62
2011-10-31;US;2146.962;Road-150 Red;BK-R93R-62;H;62
2011-10-31;US;4293.924;Road-150 Red;BK-R93R-62;H;62
2011-10-31;US;838.9178;Road-650 Red;BK-R50R-62;L;62
2011-10-31;US;838.9178;Road-650 Black;BK-R50B-62;L;62
2011-10-31;US;183.9382;LL Road Frame - Red;FR-R38R-62;L;62
2011-10-31;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-10-31;US;5.7;Mountain Bike Socks;SO-B909-L;L;L
2011-10-31;US;5.7;Mountain Bike Socks;SO-B909-L;L;L
2011-10-31;US;115.3616;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;US;115.3616;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;US;144.202;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;US;28.8404;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;US;57.6808;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-10-31;US;34.2;Mountain Bike Socks;SO-B909-M;L;M
2011-10-31;US;28.5;Mountain Bike Socks;SO-B909-M;L;M
2011-10-31;US;28.8404;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-10-31;US;28.5;Mountain Bike Socks;SO-B909-M;L;M
2011-10-31;US;28.8404;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-10-31;US;144.202;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-10-31;US;57.6808;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-10-31;US;57.6808;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-10-31;US;57.6808;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-10-31;US;86.5212;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-10-31;US;5.1865;AWC Logo Cap;CA-1098;L;
2011-10-31;US;20.746;AWC Logo Cap;CA-1098;L;
2011-11-01;AU;3374.99;Mountain-100 Black;BK-M82B-48;H;48
2011-11-01;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-11-01;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-11-01;CA;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-11-01;DE;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-11-01;GB;699.0982;Road-650 Black;BK-R50B-52;L;52
2011-11-01;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-11-01;US;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-11-02;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-11-02;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-11-02;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-11-02;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-11-02;FR;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-11-02;GB;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-11-02;US;3399.99;Mountain-100 Silver;BK-M82S-42;H;42
2011-11-02;US;3374.99;Mountain-100 Black;BK-M82B-44;H;44
2011-11-02;US;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-11-02;US;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-11-03;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-11-03;FR;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-11-03;US;3399.99;Mountain-100 Silver;BK-M82S-38;H;38
2011-11-03;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-11-03;US;699.0982;Road-650 Black;BK-R50B-60;L;60
2011-11-04;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-11-04;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-11-04;DE;3374.99;Mountain-100 Black;BK-M82B-44;H;44
2011-11-04;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-11-04;US;3374.99;Mountain-100 Black;BK-M82B-44;H;44
